modelId,equipId,vendor,model,unitModelNumber,unitNumberKind,unitRole,status,sourceFile,sourcePage,sourceTable,capacityClass,capacityClassUnit,compatibleCapacityRange,compatibleCapacityRangeUnit,matchedAirHandler,matchedAirHandlerUnit,ratedAirflow,ratedAirflowUnit,ecodesignAirflow,ecodesignAirflowUnit,sfp15Airflow,sfp15AirflowUnit,sfp20Airflow,sfp20AirflowUnit,grossCoolingCapacity,grossCoolingCapacityUnit,ahriNetCoolingCapacity,ahriNetCoolingCapacityUnit,eer,eerUnit,ieer,ieerUnit,capacitySteps,capacityStepsUnit,fanMotorHp,fanMotorHpUnit,fanMotorRpm,fanMotorRpmUnit,coilFaceArea,coilFaceAreaUnit,coilRowsFpi,coilRowsFpiUnit,compressorConfig,compressorConfigUnit,refrigerantCircuits,refrigerantCircuitsUnit,condenserFans,condenserFansUnit,condenserAirflow,condenserAirflowUnit,unitWidth,unitWidthUnit,unitHeight,unitHeightUnit,unitLength,unitLengthUnit,seer,seerUnit,seer2,seer2Unit,heatingCapacity,heatingCapacityUnit,cop,copUnit,systemPower,systemPowerUnit,soundRating,soundRatingUnit,refrigerantCharge,refrigerantChargeUnit,refrigerantControl,refrigerantControlUnit,cabinetSize,cabinetSizeUnit,airflowConfiguration,airflowConfigurationUnit
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 10 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 10,,,,,,"0,20 – 0,98",m³/s,,,,,,,18.3,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1435/1980,,1990,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 12 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 12,,,,,,"0,25 – 1,20",m³/s,,,,,,,18.3 20.3,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1530/1915,,2000 e 2370,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 17 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 17,,,,,,"0,30 – 1,90",m³/s,,,,,,,"29,0",kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,,2200 f,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 22 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 22,,,,,,"0,40 – 2,30",m³/s,,,,,,,"32,0",kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,,2200 f,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 28 · catalog p32,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,32,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p32,크기 28,,,,,,"0,40 – 3,00",m³/s,,,,,,,69,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,,2200 f/j,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 04 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 04,,,,,,"0,13 – 0,42",m³/s,,,,,,,6.3,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1540,,2067,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 06 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 06,,,,,,"0,18 – 0,60",m³/s,,,,,,,11.2,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,,2207,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 09 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 09,,,,,,"0,25 – 0,95",m³/s,,,,,,,14.1,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,,3040,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 10 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 10,,,,,,"0,25 – 0,95",m³/s,,,,,,,17.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1990/2020,,2466,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 12 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 12,,,,,,"0,30 – 1,15",m³/s,,,,,,,20.6,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,,3040,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 17 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 17,,,,,,"0,42 – 1,65",m³/s,,,,,,,27.4,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,,3235,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 22 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 22,,,,,,"0,55 – 2,25",m³/s,,,,,,,40.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,,3800,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 28 · catalog p34,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,34,Air flow (m3/s) a Cooling,크기 28,,,,,,"0,55 – 2,80",m³/s,,,,,,,45 / 51,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,,3800,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 04 · catalog p35,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,35,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p35,크기 04,,,,,,0.10 – 0.44,m³/s,,,,,,,4.7 5.8,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,250",,"1,435/2,475",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 06 · catalog p35,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,35,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p35,크기 06,,,,,,0.15 – 0.65,m³/s,,,,,,,6.6,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,312",,"1,555/2,525",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 10 · catalog p35,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,35,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p35,크기 10,,,,,,0.20 – 0.97,m³/s,,,,,,,12 14,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,413",,"1,616/2,586",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 16 · catalog p35,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,35,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p35,크기 16,,,,,,0.30 – 1.65,m³/s,,,,,,,16,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,688",,"1,860/2,830",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 060 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 060,,,,,,0.11 – 0.60,m³/s,,,,,,,–,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 100 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 100,,,,,,0.17 – 0.99,m³/s,,,,,,,17.8,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,090",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 150 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 150,,,,,,0.29 – 1.70,m³/s,,,,,,,26.3,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,470",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 190 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 190,,,,,,0.38 – 2.00,m³/s,,,,,,,35.6,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,470",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 240 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 240,,,,,,0.47 – 2.60,m³/s,,,,,,,36.6,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,686",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 300 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 300,,,,,,0.54 – 3.00,m³/s,,,,,,,47.2,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,686",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 360 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 360,,,,,,0.66 – 3.80,m³/s,,,,,,,59.5,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,060",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 400 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 400,,,,,,0.66 – 4.00,m³/s,,,,,,,66.3,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 480 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 480,,,,,,0.85 – 5.10,m³/s,,,,,,,51.4 84.6,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,060",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 600 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 600,,,,,,1.06 – 6.00,m³/s,,,,,,,64.7,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,270",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 740 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 740,,,,,,1.21 – 8.30,m³/s,,,,,,,95.6 129.8,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,675",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 850 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 850,,,,,,1.41 – 10.0,m³/s,,,,,,,101.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,935",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 980 · catalog p37,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,37,정격 사양 — IVProdukt_Envistar_Catalog_2024-3_en.pdf p37,크기 980,,,,,,1.69 – 10.6,m³/s,,,,,,,105.5 162.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,085",,,,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 100 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 100,,,,,,0.25 – 0.95,m³/s,,,,,,,13.6,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,090",,"2,550",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 150 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 150,,,,,,0.38 – 1.61,m³/s,,,,,,,21.9,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,470",,"2,850",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 190 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 190,,,,,,0.50 – 2.12,m³/s,,,,,,,28.2,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,470",,"2,850",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 240 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 240,,,,,,0.58 – 2.48,m³/s,,,,,,,29.9,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,686",,"2,990",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 300 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 300,,,,,,0.68 – 2.91,m³/s,,,,,,,43.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,686",,"3,020",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 360 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 360,,,,,,0.85 – 3.64,m³/s,,,,,,,46.4,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,060",,"3,550",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 400 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 400,,,,,,0.92 – 3.93,m³/s,,,,,,,47.2,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,900",,"3,090",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 480 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 480,,,,,,1.07 – 4.61,m³/s,,,,,,,58.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,060",,"3,850",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 600 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 600,,,,,,1.34 – 5.75,m³/s,,,,,,,84.0,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,270",,"3,850",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 740 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 740,,,,,,1.71 – 7.34,m³/s,,,,,,,103,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,675",,"4,150",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 850 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 850,,,,,,1.98 – 8.47,m³/s,,,,,,,118,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,935",,"4,150",,,,,,,,,,,,,,,,,,,,,
siemens-climatix-pol908-iv-produkt-ahu-application-bacnet,e5,Siemens,Climatix POL908 — IV Produkt AHU Application (BACnet),Envistar 980 · catalog p38,capacityClass,packagedUnit,extracted,IVProdukt_Envistar_Catalog_2024-3_en.pdf,38,IV Produkt Designer,크기 980,,,,,,2.38 – 9.95,m³/s,,,,,,,132,kW,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,085",,"4,150",,,,,,,,,,,,,,,,,,,,,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 004,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 004,,,,,,290 - 1620,m³/h,290 - 1620,m³/h,1356,m³/h,1620,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 005,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 005,,,,,,290 - 1960,m³/h,290 - 1960,m³/h,1356,m³/h,1800,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 007,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 007,,,,,,290 - 2700,m³/h,290 - 2700,m³/h,2196,m³/h,2700,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 008,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 008,,,,,,720 - 3110,m³/h,720 - 3110,m³/h,2310,m³/h,2925,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 011,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 011,,,,,,720 - 3960,m³/h,720 - 3960,m³/h,3259,m³/h,3960,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 012,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 012,,,,,,720 - 4390,m³/h,720 - 4390,m³/h,3463,m³/h,4341,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 014,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 014,,,,,,720 - 5940,m³/h,720 - 5940,m³/h,5400,m³/h,5940,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 014+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 014+,,,,,,720 - 5940,m³/h,720 - 5940,m³/h,5940,m³/h,5940,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 020,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 020,,,,,,1080 - 6560,m³/h,1080 - 6560,m³/h,5760,m³/h,7200,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 020+,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 020+,,,,,,1080 - 7560,m³/h,1080 - 7560,m³/h,6840,m³/h,7560,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
swegon-iqlogic-gold-rx-px-cx-sd-ahu-modbus,e5,Swegon,IQlogic — GOLD RX/PX/CX/SD AHU (Modbus),GOLD RX 025,capacityClass,packagedUnit,extracted,Swegon_AHU_QuickGuide.pdf,4,치수·중량 — Swegon_AHU_QuickGuide.pdf p4,크기 025,,,,,,1080 - 8600,m³/h,1080 - 8600,m³/h,7560,m³/h,9000,m³/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOLD RX,
