modelId,equipId,vendor,model,unitModelNumber,unitNumberKind,unitRole,status,sourceFile,sourcePage,sourceTable,fieldId,fieldKo,value,unit
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-090,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,E,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-090,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,90 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-090,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.0,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-090,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 18.4,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-090,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"22,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-105,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-105,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,E,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-105,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,105 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-105,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.0,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-105,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 18.4,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-105,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"24,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-120,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-120,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,E,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-120,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,120 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-120,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.0,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-120,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 18.4,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-120,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"29,500",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-130,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-130,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,E,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-130,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,130 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-130,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.0,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-130,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 18.4,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-130,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"32,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-140,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-140,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,E,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-140,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,140 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-140,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.0,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-140,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 18.4,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-140,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"33,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-026,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-026,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,D,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-026,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,26 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-026,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.7,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-026,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 19.6,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-026,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"10,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-031,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-031,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,D,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-031,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,31 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-031,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.7,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-031,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 19.6,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-031,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"12,400",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-040,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-040,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,D,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-040,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,40 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-040,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.7,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-040,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 19.6,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-040,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"16,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-050,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-050,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,D,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-050,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,50 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-050,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.7,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-050,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 19.6,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-050,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"20,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-060,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-060,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,D,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-060,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,60 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-060,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.7,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-060,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 19.6,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-060,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"23,000",CFM
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-070,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),airflowConfiguration,기류 구성,Vertical,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-070,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),cabinetSize,캐비닛,D,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-070,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),capacityClass,용량대,70 Tons,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-070,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),eer,EER,Up to 11.7,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-070,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ieer,IEER,Up to 19.6,
aaon-vccx2-rn-rq-series-rooftop-bacnet,e5,AAON,VCCX2 — RN/RQ Series Rooftop (BACnet),RN-070,modelNumber,packagedUnit,extracted,AAON_RN_Series_Brochure.pdf#cabinets,7,General data — RN Series cabinets (brochure text),ratedAirflow,정격 풍량,"25,000",CFM
carrier-comfortlink-48-50n-weatherexpert-rooftop-75-150-ton-bacnet-co,e5,Carrier,ComfortLink — 48/50N WeatherExpert Rooftop 75-150 Ton (BACnet) · Co,48/50N N,modelNumber,packagedUnit,extracted,Carrier_48-50N-6PD_WeatherExpert_ProductData.pdf,15,48/50N SIZES N-T (75-150 TONS NOMINAL CAPACITY),capacityClass,용량대,75 Tons,
carrier-comfortlink-48-50n-weatherexpert-rooftop-75-150-ton-bacnet-co,e5,Carrier,ComfortLink — 48/50N WeatherExpert Rooftop 75-150 Ton (BACnet) · Co,48/50N P,modelNumber,packagedUnit,extracted,Carrier_48-50N-6PD_WeatherExpert_ProductData.pdf,15,48/50N SIZES N-T (75-150 TONS NOMINAL CAPACITY),capacityClass,용량대,90 Tons,
carrier-comfortlink-48-50n-weatherexpert-rooftop-75-150-ton-bacnet-co,e5,Carrier,ComfortLink — 48/50N WeatherExpert Rooftop 75-150 Ton (BACnet) · Co,48/50N Q,modelNumber,packagedUnit,extracted,Carrier_48-50N-6PD_WeatherExpert_ProductData.pdf,15,48/50N SIZES N-T (75-150 TONS NOMINAL CAPACITY),capacityClass,용량대,105 Tons,
carrier-comfortlink-48-50n-weatherexpert-rooftop-75-150-ton-bacnet-co,e5,Carrier,ComfortLink — 48/50N WeatherExpert Rooftop 75-150 Ton (BACnet) · Co,48/50N R,modelNumber,packagedUnit,extracted,Carrier_48-50N-6PD_WeatherExpert_ProductData.pdf,15,48/50N SIZES N-T (75-150 TONS NOMINAL CAPACITY),capacityClass,용량대,120 Tons,
carrier-comfortlink-48-50n-weatherexpert-rooftop-75-150-ton-bacnet-co,e5,Carrier,ComfortLink — 48/50N WeatherExpert Rooftop 75-150 Ton (BACnet) · Co,48/50N S,modelNumber,packagedUnit,extracted,Carrier_48-50N-6PD_WeatherExpert_ProductData.pdf,15,48/50N SIZES N-T (75-150 TONS NOMINAL CAPACITY),capacityClass,용량대,130 Tons,
carrier-comfortlink-48-50n-weatherexpert-rooftop-75-150-ton-bacnet-co,e5,Carrier,ComfortLink — 48/50N WeatherExpert Rooftop 75-150 Ton (BACnet) · Co,48/50N T,modelNumber,packagedUnit,extracted,Carrier_48-50N-6PD_WeatherExpert_ProductData.pdf,15,48/50N SIZES N-T (75-150 TONS NOMINAL CAPACITY),capacityClass,용량대,150 Tons,
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 003,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,capacityClass,용량대,3 Tons,
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 003,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,coilFaceArea,코일 면적,2.5,sq ft
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 003,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,coilRowsFpi,코일 열수/FPI,(2/10) / (1/8),
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 003,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,eer,EER,13.5,
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 003,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,fanMotorHp,팬 모터,1.3 / 2.3 / 4.0,HP
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 003,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,ieer,IEER,16.9,
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 003,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,ratedAirflow,정격 풍량,1125,CFM
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 004,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,capacityClass,용량대,4 Tons,
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 004,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,coilFaceArea,코일 면적,2.5,sq ft
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 004,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,coilRowsFpi,코일 열수/FPI,(2/10) / (1/8),
daikin-microtech-iii-4-rebel-roofpak-maverick-ii-rooftop-self-contained-bacnet,e5,Daikin,MicroTech III/4 — Rebel·RoofPak·Maverick II Rooftop & Self-Contained (BACnet),DPS 004,modelNumber,packagedUnit,extracted,Daikin_ED-19116_Rebel_Physical_Data.pdf,2,Physical Data Rebel® Physical Data — Model DPS 003 – 028,eer,EER,12.4,
